,title,sort,date,genre,genre.2,Genre.3,pilot,X1x01,int.ext.ratio,int.ext.weighted,int.percent
938,The_Station_1x01_-_Pilot,1103,2005,comedy,,,y,y,3.4444444444,7.2679172679,0.775
939,The_Strain_1x01_-_Night_Zero,1104,2006,horror,drama,,n,y,1.7,3.8823120522,0.6296296296
940,The_Thundermans_1x01_-_Pilot,1105,2011,comedy,action,,y,y,8.5,6.1881188119,0.8947368421
941,The_Tomorrow_People_1x01_-_Pilot,1107,2013,sci-fi,action,drama,y,y,6.8888888889,5.6560509554,0.8732394366
942,The_Unusuals_1x01_-_Pilot,1108,2011,comedy,drama,,y,y,3,6.9685230024,0.75
943,The_Vikings_1x01_Pilot,1109,2011,action,drama,,y,y,0.8148148148,1.29390681,0.4489795918
944,The_Walking_Dead_1x05_-_Wildfire,1110,2013,horror,drama,,n,n,0.7142857143,0.5054192812,0.4166666667
945,The_Whole_Truth_1x01_-_Pilot,1112,2012,drama,,,y,y,3.1666666667,4.9029694688,0.76
946,The_Zack_Files_1x09_-_Misfortune_Cookie,1113,2012,fantasy,comedy,,n,n,1.3125,1.3042763158,0.5675675676
947,Those_Who_Can't_1x01_-_Pilot,1115,2012,comedy,,,y,y,2.8571428571,7.4913294798,0.7407407407
948,Those_Who_Kill_1x01_-_Pilot,1116,2012,crime,action,,y,y,6.7692307692,13.0887640449,0.8712871287
949,Three_Inches_1x01_-_Pilot,1117,2011,sci-fi,action,drama,y,y,1.1428571429,1.0542530941,0.5333333333
950,Three_Rivers_1x01_-_Pilot,1118,2011,drama,,,y,y,6.75,16.9949494949,0.8709677419
951,Touch_1x01_-_Pilot,1120,2011,sci-fi,fantasy,drama,y,y,2.0666666667,2.4323062558,0.6739130435
952,Tower_Prep_1x01_-_New_Kid,1121,2011,fantasy,drama,,n,n,1.1875,1.2618855761,0.5428571429
953,Traffic_Light_1x01_-_Pilot,1122,2011,comedy,,,y,y,4.0833333333,2.7204134367,0.8032786885
954,Transparent_1x01_-_Pilot,1123,2011,comedy,,,y,y,1.35,1.8383076923,0.5744680851
955,Trauma_1x01_-_Pilot,1124,2011,drama,,,y,y,0.6585365854,0.4197748593,0.3970588235
956,Trophy_Wife_1x01_-_Pilot,1126,2011,comedy,,,y,y,1.875,1.8084342561,0.652173913
957,Turn_1x01_-_Pilot,1127,2008,drama,,,y,y,0.3777777778,0.7893989168,0.2741935484
958,Twisted_1x01_-_Pilot,1128,2014,crime,drama,,y,y,3.1,3.7218114395,0.756097561
959,Tyrant_1x01_-_Pilot,1129,2014,action,drama,,y,y,2.1153846154,2.5693740357,0.6790123457
960,Undateable_1x01_-_Pilot,1130,2014,comedy,,,y,y,5.6666666667,10.6434108527,0.85
961,Under_The_Dome_1x01_-_Pilot,1131,2013,sci-fi,drama,,y,y,0.8484848485,0.7718918919,0.4590163934
962,Underemployed_1x01_-_Pilot,1132,,drama,,,y,y,2.1666666667,4.6036585366,0.6842105263
963,Unforgettable_1x01_-_Pilot,1133,,crime,drama,,y,y,1.724137931,4.090324833,0.6329113924
964,"United_States_of_Tara,_The_1x01_-_Pilot",1134,,comedy,drama,,y,y,5.3333333333,21.3689320388,0.8421052632
965,Up_All_Night_1x01_-_Pilot,1135,,comedy,,,y,y,17,74.1857142857,0.9444444444
966,V_1x01_-_Pilot,1136,,sci-fi,drama,,y,y,2.2777777778,2.7311835645,0.6949152542
967,Vampire_Diaries_1x01_-_Pilot,1137,,fantasy,horror,drama,y,y,1.1333333333,0.847361887,0.53125
968,Vegas_1x01_-_Pilot,1139,,action,crime,drama,y,y,1.3170731707,1.3122778196,0.5684210526
969,Veronica_Mars_1x01_-_Pilot,1140,,crime,drama,,y,y,2.1290322581,2.0936132983,0.6804123711
970,Virtuality_1x01_-_Pilot,1141,,sci-fi,drama,,y,y,3.4230769231,6.5478087649,0.7739130435
971,Viva_Laughlin_1x01_-_Pilot,1142,,comedy,drama,,y,y,2.4444444444,5.3238169333,0.7096774194
972,We_Are_Men_1x01_-_Pilot,1144,,comedy,,,y,y,1.4285714286,2.3639079248,0.5882352941
973,Wedding_Band_1x01_-_Pilot,1145,,comedy,drama,,y,y,2.875,3.3005617978,0.7419354839
974,Weeds_1x03_-_Good_Shit_Lollipop,1146,,crime,comedy,drama,n,n,5,8.4248662001,0.8333333333
975,Weeds_1x05_-_Lude_Awakening,1147,,crime,comedy,drama,n,n,4.75,7.8374233129,0.8260869565
976,Weeds_1x10_-_The_Godmother,1148,,crime,comedy,drama,n,n,3.6,4.6833604979,0.7826086957
977,Weeds_2x01_-_Corn_Snake,1149,,crime,comedy,drama,n,n,3,4.1037449393,0.75
978,Weekends_at_Bellevue_1x01_-_Pilot,1150,,drama,,,y,y,1.65,4.4432891466,0.6226415094
979,Welcome_To_The_Family_1x01_-_Pilot,1151,,comedy,,,y,y,3.8333333333,2.8542612204,0.7931034483
980,Whitney_1x01_-_Pilot,1152,,comedy,,,y,y,4.8333333333,4.2256569848,0.8285714286
981,Wilfred_1x01_-_Pilot,1153,,comedy,,,y,y,2.4545454545,1.9303030303,0.7105263158
982,Witches_of_East_End_1x01_-_Pilot,1155,,fantasy,drama,,y,y,3.7142857143,10.439862543,0.7878787879
983,Wizards_Vs_Aliens_1x01,1156,,action,drama,,n,y,1.8823529412,1.1905286344,0.6530612245
984,Wizards_Vs_Aliens_1x02,1157,,action,drama,,n,n,3.1,5.8157291667,0.756097561
985,Wolfblood_1x10,1158,,fantasy,,,n,n,0.6818181818,0.8688611832,0.4054054054
986,Work_It_1x01_-_Pilot,1159,,comedy,,,y,y,5,5.5134762935,0.8333333333
987,Workaholics_1x01_-_Piss_&_S__t,1160,,comedy,,,n,y,3.1111111111,1.5082802548,0.7567567568
988,Workaholics_1x03_-_Office_Campout,1161,,comedy,,,n,n,9.5,13.7731092437,0.9047619048
989,Workaholics_1x05_-_Checkpoint_Gnarly,1162,,comedy,,,n,n,0.8,1.365235076,0.4444444444
990,Workaholics_1x06_-_The_Strike,1163,,comedy,,,n,n,1.8888888889,1.3535476869,0.6538461538
991,Workaholics_2x02_-_Dry_Guys,1164,,comedy,,,n,n,1.7777777778,2.730954677,0.64
992,Workaholics_2x03_-_Temp-Tress,1165,,comedy,,,n,n,9,4.5915326395,0.9
993,Workaholics_2x06_-_Stop!_Pajama_Time,1166,,comedy,,,n,n,4.25,2.5217640321,0.8095238095
994,Working_Class_1x01_-_Pilot,1167,,comedy,,,y,y,10,2579,0.9090909091
995,Worst_Week_1x01,1168,,comedy,,,n,y,3,7.45,0.75
996,Young_&_Hungry_1x01_-_Pilot,1169,,comedy,,,y,y,14,145.4285714286,0.9333333333
997,Young_and_Hungry_1x01_-_Pilot,1170,,comedy,,,y,y,14,145.4285714286,0.9333333333
998,Youre_the_Worst_1x01_-_Pilot,1171,,comedy,,,y,y,7,5.6273764259,0.875
999,Zero_Hour_1x01_-_Pilot,1172,,fantasy,drama,horror,y,y,2.3333333333,3.7133631396,0.7
1000,Zombieland_1x01_-_Pilot,1173,,horror,action,comedy,y,y,0.8571428571,0.8676161384,0.4615384615
