"title","X","sort","date","genre","genre.2","Genre.3","pilot","X1x01","int.ext.ratio","int.ext.weighted","int.percent","int.0.0","int.0.0~0.25","int.0.25~0.50","int.0.50~0.75","int.0.75~1.0","int.1.0","dom.0.0","dom.0.0~0.25","dom.0.25~0.50","dom.0.50~0.75","dom.0.75~1.0","dom.1.0","work.0.0","work.0.0~0.25","work.0.25~0.50","work.0.50~0.75","work.0.75~1.0","work.1.0"
"859","The_Good_Wife_1x02_-_Stripped"," 859","1022","2008","crime","drama","","n","n"," 5.0000000","7.589327e+00","0.8333333",1,0.93,0.57,0.93,0.92,1,1,0.44,0.32,0.33,0.41,1,0,0.56,0.68,0.67,0.59,1
"860","The_Good_Wife_1x03_-_You_Can't_Go_Home_Again"," 860","1023","2008","crime","drama","","n","n"," 3.3333333","4.105900e+00","0.7692308",1,0.92,0.77,0.62,0.77,1,1,0.33,0.27,0.29,0.33,0,1,0.67,0.73,0.71,0.67,1
"861","The_Good_Wife_1x04_-_Fixed"," 861","1024","2008","crime","drama","","n","n"," 4.2000000","1.001038e+01","0.8076923",1,0.85,0.62,1,0.77,1,0,0,0.5,0.4,0.11,0,1,1,0.5,0.6,0.89,1
"862","The_Good_Wife_1x05_-_Crash"," 862","1025","2008","crime","drama","","n","n","16.0000000","1.082298e+01","0.9411765",1,1,0.85,0.92,1,1,0,0.17,0.18,0.2,0.33,0,1,0.83,0.82,0.8,0.67,1
"863","The_Good_Wife_1x06_-_Conjugal"," 863","1026","2008","crime","drama","","n","n","11.5000000","1.172519e+01","0.9200000",1,1,0.92,0.77,1,1,0,0,0,0,0,0,0,1,1,1,1,1
"864","The_Good_Wife_1x07_-_Unorthodox"," 864","1027","2008","crime","drama","","n","n"," 4.7777778","4.217795e+00","0.8269231",1,0.69,0.77,1,0.85,1,0,0.42,0.27,0.18,0.07,1,1,0.58,0.73,0.82,0.93,1
"865","The_Good_Wife_1x08_-_Unprepared"," 865","1028","2008","crime","drama","","n","n","12.2500000","1.565566e+01","0.9245283",1,1,0.93,0.86,0.91,0,1,0.15,0.22,0.19,0.31,0,1,0.85,0.78,0.81,0.69,1
"866","The_Good_Wife_1x09_-_Threesome"," 866","1029","2008","crime","drama","","n","n","55.0000000","1.025278e+02","0.9821429",1,1,1,1,0.93,1,1,0.29,0.31,0.33,0.32,1,1,0.71,0.69,0.67,0.68,1
"867","The_Good_Wife_1x10_-_Lifeguard"," 867","1030","2009","crime","drama","","n","n"," 4.6250000","4.128627e+00","0.8222222",1,0.92,1,0.67,0.73,1,0,0.14,0.14,0.43,0.33,0,0,0.86,0.86,0.57,0.67,1
"868","The_Good_Wife_1x11_-_Infamy"," 868","1031","2009","crime","drama","","n","n","44.0000000","3.450000e+03","0.9777778",1,1,1,1,1,1,0,0.11,0.17,0.29,0.33,0,1,0.89,0.83,0.71,0.67,1
"869","The_Good_Wife_1x12_-_Painkiller"," 869","1032","2009","crime","drama","","n","n","15.6666667","3.611236e+01","0.9400000",1,0.92,0.92,1,0.91,1,1,0.4,0.14,0.38,0.44,0,1,0.6,0.86,0.62,0.56,1
"870","The_Good_Wife_1x13_-_Bad"," 870","1033","2009","crime","drama","","n","n","18.0000000","3.195098e+01","0.9473684",1,1,0.9,1,0.88,1,0,0.25,0.4,0.11,0.25,0,1,0.75,0.6,0.89,0.75,1
"871","The_Good_Wife_1x14_-_Hi"," 871","1034","2009","crime","drama","","n","n"," 7.5000000","7.012821e+00","0.8823529",1,0.92,0.69,0.92,1,1,1,0.42,0.33,0.14,0.08,0,1,0.58,0.67,0.86,0.92,1
"872","The_Good_Wife_1x15_-_Bang"," 872","1035","2009","crime","drama","","n","n","10.2500000","1.046181e+01","0.9111111",1,1,0.92,0.75,1,1,1,0.29,0.21,0.5,0.4,1,1,0.71,0.79,0.5,0.6,1
"873","The_Good_Wife_1x16_-_Fleas"," 873","1036","2009","crime","drama","","n","n","11.6666667","9.833333e+00","0.9210526",1,1,0.9,1,0.75,1,0,0.27,0,0.33,0.22,1,1,0.73,1,0.67,0.78,1
"874","The_Good_Wife_1x17_-_Heart"," 874","1037","2009","crime","drama","","n","n","19.0000000","1.298268e+01","0.9500000",1,0.93,0.93,1,0.93,1,0,0.26,0,0.2,0.3,0,1,0.74,1,0.8,0.7,1
"875","The_Good_Wife_1x18_-_Doubt"," 875","1038","2009","crime","drama","","n","n"," 9.0000000","2.396377e+01","0.9000000",1,1,1,0.67,0.93,1,0,0,0,0.29,0.15,0,0,1,1,0.71,0.85,1
"876","The_Good_Wife_1x19_-_Boom"," 876","1039","2009","crime","drama","","n","n"," 8.0000000","8.072834e+00","0.8888889",1,0.92,0.83,0.73,0.89,1,0,0.31,0.43,0.36,0.33,1,1,0.69,0.57,0.64,0.67,1
"877","The_Good_Wife_1x20_-_Mock"," 877","1040","2009","crime","drama","","n","n"," 4.9000000","1.487241e+01","0.8305085",1,0.73,0.93,0.76,0.92,1,1,0.42,0,0.23,0.22,0,1,0.58,1,0.77,0.78,0
"878","The_Good_Wife_1x21_-_Unplugged"," 878","1041","2009","crime","drama","","n","n","17.3333333","2.454887e+01","0.9454545",1,0.93,1,0.86,1,1,0,0.08,0.24,0.31,0.08,0,1,0.92,0.76,0.69,0.92,1
"879","The_Good_Wife_1x22_-_Hybristophilia"," 879","1042","2009","crime","drama","","n","n","11.0000000","2.327941e+01","0.9166667",1,0.92,1,0.83,0.92,0,0,0.44,0.21,0.12,0.08,0,1,0.56,0.79,0.88,0.92,1
"880","The_Good_Wife_1x23_-_Running"," 880","1043","2011","crime","drama","","n","n"," 7.4285714","1.007100e+01","0.8813559",0,0.93,0.81,0.93,0.79,1,0,0.22,0.4,0.15,0.7,1,0,0.78,0.6,0.85,0.3,0
"881","The_Goodwin_Games_1x01_-_Pilot"," 881","1044","2013","comedy","","","y","y","10.0000000","7.294264e+00","0.9090909",1,0.73,1,0.83,0.92,1,1,0.33,0.6,0.82,0.6,1,0,0.67,0.4,0.18,0.4,0
"882","The_Hour_-_Episode_One"," 882","1045","2009","drama","","","n","y"," 9.5000000","2.861074e+01","0.9047619",1,0.9,0.95,0.95,0.81,0,1,0.54,0.52,0.44,0.52,1,0,0.46,0.48,0.56,0.48,0
"883","The_Jensen_Project_1x01_-_Pilot"," 883","1046","2010","action","","","y","y"," 2.6046512","5.466899e+00","0.7225806",1,0.68,0.82,0.68,0.74,1,1,0.17,0.21,0.34,0.47,1,1,0.83,0.79,0.66,0.53,1
"884","The_Killing_1x01_-_Pilot"," 884","1047","2013","crime","drama","","y","y"," 1.2727273","1.453320e+00","0.5600000",0,0.5,0.76,0.64,0.56,1,0,0.23,0.46,0.44,0.25,1,1,0.77,0.54,0.56,0.75,0
"885","The_Librarians_1x01_-_And_The_Crown_of_King_Arthur"," 885","1049","2012","action","","","n","y"," 1.4375000","2.871166e+00","0.5897436",0,0.65,0.75,0.4,0.56,1,1,0.38,0,0,0.2,0,1,0.62,1,1,0.8,1
"886","The_Librarians_1x02_-_And_The_Sword_in_the_Stone"," 886","1050","2012","action","","","n","n"," 2.7647059","3.426426e+00","0.7343750",1,0.62,0.56,0.94,0.81,0,0,0.17,0.5,0.72,0.71,0,1,0.83,0.5,0.28,0.29,1
"887","The_Lost_Girls_1x01_-_Pilot"," 887","1051","2014","action","","","y","y"," 0.9259259","9.754063e-01","0.4807692",0,0.73,0.44,0.4,0.29,0,0,0.38,0,0,0,0,0,0.62,1,1,1,1
"888","The_Lottery_1x01_-_Pilot"," 888","1052","2014","sci-fi","","","y","y"," 1.4705882","2.661793e+00","0.5952381",0,0.5,0.63,0.71,0.53,0,0,0.38,0.44,0.36,0.47,0,0,0.62,0.56,0.64,0.53,1
"889","The_McCarthys_1x01_-_Pilot"," 889","1053","2012","comedy","","","y","y","11.5000000","9.598901e+00","0.9200000",1,0.86,1,0.75,1,1,1,0.71,1,0.75,1,0,0,0.29,0,0.25,0,0
"890","The_Mentalist_1x02_-_Red_Hair_and_Silver_Tape"," 890","1054","2014","crime","drama","","n","n"," 1.4848485","1.774100e+00","0.5975610",0,0.62,0.67,0.59,0.5,1,0,0.5,0.15,0.4,0.62,1,0,0.5,0.85,0.6,0.38,0
"891","The_Mentalist_1x03_-_Red_Tide_(Aug_7_2008)"," 891","1055","2015","crime","drama","","n","n"," 1.3333333","7.933142e-01","0.5714286",0,0.54,0.62,0.5,0.6,0,0,0.38,0,0,0,0,0,0.62,1,1,1,0
"892","The_Mentalist_1x03_-_Red_Tide_(July_29_2008)"," 892","1056","2013","crime","drama","","n","n"," 1.3500000","8.764259e-01","0.5744681",0,0.5,0.58,0.58,0.64,1,0,0.43,0,0,0,0,0,0.57,1,1,1,1
"893","The_Mentalist_1x04_-_Ladies_in_Red_(Aug_6_2008)"," 893","1057","2005","crime","drama","","n","n"," 4.0000000","3.276477e+00","0.8000000",1,0.67,0.69,0.73,1,1,1,0.62,0.44,0.25,0.45,1,0,0.38,0.56,0.75,0.55,0
"894","The_Mentalist_1x04_-_Ladies_in_Red_(July_28_2008)"," 894","1058","2009","crime","drama","","n","n"," 4.1000000","3.219892e+00","0.8039216",1,0.69,0.79,0.75,0.9,1,1,0.55,0.42,0.15,0.7,1,0,0.45,0.58,0.85,0.3,0
"895","The_Mentalist_1x05_-_Redwood"," 895","1059","2011","crime","drama","","n","n"," 3.2352941","2.815493e+00","0.7638889",1,0.68,0.94,0.53,0.89,1,0,0.25,0.21,0.29,NA,0,0,0.75,0.79,0.71,NA,0
"896","The_Mentalist_1x06_-_Red_Handed"," 896","1060","2013","crime","drama","","n","n"," 6.1428571","6.761290e+00","0.8600000",0,0.77,0.92,0.85,0.83,1,0,0.36,0.15,0.58,0.2,0,0,0.64,0.85,0.42,0.8,1
"897","The_Mentalist_1x07_-_Seeing_Red"," 897","1061","2014","crime","drama","","n","n"," 3.2000000","3.029385e+00","0.7619048",0,0.55,0.82,0.83,0.8,1,0,0.44,0.3,0.73,0.12,0,0,0.56,0.7,0.27,0.88,1
"898","The_Mentalist_1x08_-_The_Thin_Red_Line"," 898","1062","2012","crime","drama","","n","n"," 1.9444444","2.340726e+00","0.6603774",0,0.5,0.79,0.87,0.42,1,0,0.36,0.4,0,0.38,1,1,0.64,0.6,1,0.62,0
"899","The_Mentalist_1x09_-_Flame_Red"," 899","1063","2007","crime","drama","","n","n"," 2.1875000","2.434668e+00","0.6862745",0,0.54,0.79,0.54,0.83,1,0,0.53,0.18,0.47,0.23,1,0,0.47,0.82,0.53,0.77,1
"900","The_Mentalist_1x10_-_Red_Brick_and_Ivy"," 900","1064","2008","crime","drama","","n","n"," 3.8888889","5.947146e+00","0.7954545",0,0.82,0.64,0.91,0.82,0,0,0.09,0.29,0.56,0,0,1,0.91,0.71,0.44,1,1
"901","The_Mentalist_1x11_-_Red_John's_Friends"," 901","1065","2012","crime","drama","","n","n"," 1.4285714","1.983570e+00","0.5882353",0,0.62,0.62,0.54,0.57,1,1,0.71,0.56,0.57,0.33,1,0,0.29,0.44,0.43,0.67,0
"902","The_Mentalist_1x12_-_Red_Rum"," 902","1066","2009","crime","drama","","n","n"," 1.7777778","1.540574e+00","0.6400000",0,0.43,0.53,0.87,0.69,1,0,0.89,0.43,0.47,0.33,1,0,0.11,0.57,0.53,0.67,1
"903","The_Mentalist_1x13_-_Paint_It_Red"," 903","1067","2014","crime","drama","","n","n"," 3.8000000","9.992378e+00","0.7916667",0,0.69,0.92,0.67,0.82,1,0,0.25,0,0.77,0.38,0,1,0.75,1,0.23,0.62,1
"904","The_Mentalist_1x14_-_Crimson_Casanova"," 904","1068","2013","crime","drama","","n","n"," 3.0625000","2.678754e+00","0.7538462",0,0.58,0.71,0.94,0.75,1,0,0.42,0,0.32,0.58,1,0,0.58,1,0.68,0.42,0
"905","The_Mentalist_1x15_-_Scarlett_Fever"," 905","1069","2013","crime","drama","","n","n"," 1.9473684","1.431020e+00","0.6607143",0,0.79,0.43,0.64,0.79,1,1,0.71,0.23,0.23,0.47,0,0,0.29,0.77,0.77,0.53,1
"906","The_Mentalist_1x16_-_Bloodshot"," 906","1070","2009","crime","drama","","n","n"," 3.2000000","3.637319e+00","0.7619048",0,0.64,0.91,0.83,0.6,0,0,0.09,0.43,0.23,0,0,1,0.91,0.57,0.77,1,1
"907","The_Mentalist_1x17_-_Carnelian_Inc."," 907","1071","2013","crime","drama","","n","n"," 1.2500000","1.749137e+00","0.5555556",1,0.5,0.58,0.58,0.55,0,0,0.14,0,0.5,0.17,0,1,0.86,1,0.5,0.83,1
"908","The_Mentalist_1x18_-_Russet_Potatoes"," 908","1072","2010","crime","drama","","n","n"," 6.3333333","2.886228e+00","0.8636364",0,0.82,1,1,0.64,1,0,0,0.44,0,0.18,0,0,1,0.56,1,0.82,1
"909","The_Mentalist_1x19_-_A_Dozen_Red_Roses"," 909","1073","2010","crime","drama","","n","n"," 1.0000000","1.001894e+00","0.5000000",0,0.22,0.56,0.78,0.43,1,0,0.38,0.43,0.44,0.33,0,0,0.62,0.57,0.56,0.67,1
"910","The_Mentalist_1x20_-_Red_Sauce"," 910","1074","2000","crime","drama","","n","n"," 1.3333333","2.731057e+00","0.5714286",1,0.69,0.46,0.54,0.55,1,0,0.79,0.44,0.33,0.57,0,1,0.21,0.56,0.67,0.43,1
"911","The_Mentalist_1x21_-_Miss_Red"," 911","1075","2014","crime","drama","","n","n"," 1.8333333","2.720985e+00","0.6470588",0,0.85,0.54,0.62,0.58,0,0,0.31,0.31,0,0,0,0,0.69,0.69,1,1,1
"912","The_Mentalist_1x22_-_Blood_Brothers"," 912","1076","2011","crime","drama","","n","n"," 0.4761905","5.668579e-01","0.3225806",0,0.22,0.25,0.25,0.62,1,0,0.6,0.4,0.25,0.25,0,0,0.4,0.6,0.75,0.75,0
"913","The_Mentalist_1x23_-_Red_John's_Footsteps"," 913","1077","2009","crime","drama","","n","n"," 1.3600000","1.748571e+00","0.5762712",0,0.5,0.65,0.69,0.43,0,0,0.25,0.8,0.3,0.62,1,1,0.75,0.2,0.7,0.38,0
"914","The_Mentalist_3x11_-_Bloodsport"," 914","1078","2012","crime","drama","","n","n"," 8.8333333","7.115116e+00","0.8983051",1,1,0.67,0.93,1,1,0,0,0.35,0,0.06,0,1,1,0.65,1,0.94,1
"915","The_Michael_J_Fox_Show_1x01_-_Pilot"," 915","1079","2010","comedy","","","y","y"," 3.7500000","3.409281e+00","0.7894737",1,0.82,0.9,0.5,0.8,1,1,0.5,0.7,0.5,0.75,1,0,0.5,0.3,0.5,0.25,0
"916","The_Middle_1x01_-_Pilot"," 916","1080","2011","comedy","","","y","y"," 1.9375000","5.106876e+00","0.6595745",0,0.33,0.67,0.79,0.75,1,0,1,0.6,0.67,0.43,0,0,0,0.4,0.33,0.57,0
"917","The_Middle_1x13_-_The_Yelling"," 917","1081","2014","comedy","","","n","n"," 9.6666667","8.151663e+00","0.9062500",0,1,0.82,0.9,0.57,1,1,1,1,0.88,0.57,1,1,0,0,0.12,0.43,1
"918","The_Millers_1x01_-_Pilot"," 918","1082","2009","comedy","","","y","y","19.5000000","1.456513e+01","0.9512195",1,0.86,1,0.93,1,1,1,1,1,1,1,1,0,0,0,0,0,0
"919","The_Mindy_Project_1x01_-_Pilot"," 919","1083","2013","comedy","","","y","y"," 3.0000000","6.555556e+00","0.7500000",1,0.7,0.8,0.9,0.6,1,0,0.25,0,0.11,0,0,1,0.75,1,0.89,1,1
"920","The_Mob_Doctor_1x01_-_Pilot"," 920","1084","2014","crime","drama","","y","y"," 3.4545455","6.414575e+00","0.7755102",0,0.79,0.85,0.92,0.45,0,0,0,0.38,0.08,0.57,1,0,1,0.62,0.92,0.43,0
"921","The_Munsters_1x01_-_1313_Mockingbird_Lane"," 921","1085","2013","comedy","fantasy","","n","y"," 1.0555556","1.032097e+00","0.5135135",0,0.45,0.6,0.4,0.7,1,0,1,0.8,0,0.67,0,0,0,0.2,1,0.33,1
"922","The_Musketeers_1x01_-_Pilot"," 922","1086","2014","action","drama","","y","y"," 2.3333333","3.618638e+00","0.7000000",0,0.72,0.67,0.67,0.72,1,0,0.8,0.89,0.75,0.67,0,0,0.2,0.11,0.25,0.33,0
"923","The_Mysteries_Of_Laura_1x01_-_Pilot"," 923","1087","2014","comedy","crime","","y","y"," 1.3529412","1.325188e+00","0.5750000",0,0.48,0.4,0.46,0.43,1,0,0.5,0.43,0.36,0.83,0,0,0.5,0.57,0.64,0.17,1
"924","The_Neighbours_1x01_-_Pilot"," 924","1088","2013","comedy","sci-fi","drama","y","y"," 4.0000000","3.597794e+00","0.8000000",0,0.5,1,0.88,0.5,1,0,0.62,1,0.7,0.5,1,0,0.38,0,0.3,0.5,0
"925","The_Night_Shift_1x01_-_Pilot"," 925","1089","2012","comedy","action","drama","y","y"," 4.7777778","4.394366e+00","0.8269231",1,0.87,0.73,0.93,0.85,1,0,0,0,0,0,0,1,1,1,1,1,1
"926","The_Nightwatch"," 926","1090","2011","drama","","","n","y"," 1.4255319","2.275062e+00","0.5877193",0,0.49,0.59,0.7,0.59,0,1,0.78,0.48,0.65,0.73,1,0,0.22,0.52,0.35,0.27,0
"927","The_Office_9x17_-_The_Farm"," 927","1091","2009","comedy","","","n","n"," 1.0833333","1.550228e+00","0.5200000",1,0.43,0.43,0.71,0.5,0,0,NA,NA,0.5,0,0,1,NA,NA,0.5,1,0
"928","The_Others_1x01_-_Pilot"," 928","1258","2011","drama","horror","sci-fi","y","y"," 2.4000000","2.826984e+00","0.7058824",0,0.64,0.68,0.7,0.79,1,0,0.25,0.62,0.29,0,0,0,0.75,0.38,0.71,1,0
"929","The_Philanthropist_1x01_-_Ecuador"," 929","1092","2009","action","drama","","n","y"," 2.1153846","2.042660e+00","0.6790123",0,0.76,0.73,0.68,0.56,1,0,0.71,0.31,0.6,0.7,1,0,0.29,0.69,0.4,0.3,0
"930","The_Playboy_Club_1x01_-_Pilot"," 930","1093","2012","drama","crime","","y","y"," 4.0000000","5.312821e+00","0.8000000",0,0.74,0.74,0.84,0.84,1,0,0.21,0.67,0.2,0.5,1,0,0.79,0.33,0.8,0.5,0
"931","The_Politician's_Husband_Ep_1"," 931","1094","2004","drama","","","n","y"," 2.3928571","4.022625e+00","0.7052632",0,0.73,0.71,0.5,0.77,1,1,0.79,0.72,0.65,0.59,1,0,0.21,0.28,0.35,0.41,0
"932","The_Red_Road_1x01_-_Pilot"," 932","1097","2009","drama","","","y","y"," 1.4000000","1.193183e+00","0.5833333",0,0.57,0.61,0.7,0.61,1,0,0.75,0.88,0.74,0.67,1,0,0.25,0.12,0.26,0.33,0
"933","The_Revenge_1x01_-_Pilot"," 933","1098","2007","comedy","","","y","y"," 1.4500000","1.384301e+00","0.5918367",0,0.38,0.64,0.77,0.6,0,0,0.83,0.25,0.38,0.38,0,0,0.17,0.75,0.62,0.62,0
"934","The_River_1x01_-_Pilot"," 934","1099","2013","action","horror","","y","y"," 1.4054054","1.046339e+00","0.5842697",0,0.42,0.67,0.62,0.67,1,0,0.1,0.27,0.12,0.27,0,0,0.9,0.73,0.88,0.73,1
"935","The_Sarah_Silverman_Program_2x04_-_Doodie"," 935","1100","2012","comedy","","","n","n"," 8.2000000","5.472441e+00","0.8913043",0,0.75,1,1,0.8,1,1,1,0.75,0.67,0.89,1,0,0,0.25,0.33,0.11,0
"936","The_Sarah_Silverman_Program_2x07_-_High,_It's_Sarah"," 936","1101","2005","comedy","","","n","n"," 1.8000000","2.274413e+00","0.6428571",0,0.62,0.67,0.88,0.44,1,1,0.71,0.25,0.4,0.86,1,0,0.29,0.75,0.6,0.14,0
"937","The_Secret_Of_Crickley_Hall_Ep_1"," 937","1102","2005","horror","drama","","n","y"," 2.1764706","2.604167e+00","0.6851852",0,0.63,0.78,0.52,0.81,1,0,0.95,0.5,0.43,0.5,1,0,0.05,0.5,0.57,0.5,0
"938","The_Station_1x01_-_Pilot"," 938","1103","2005","comedy","","","y","y"," 3.4444444","7.267917e+00","0.7750000",0,0.7,0.8,0.64,0.9,0,0,0,0.2,0,0.17,0,0,1,0.8,1,0.83,1
"939","The_Strain_1x01_-_Night_Zero"," 939","1104","2006","horror","drama","","n","y"," 1.7000000","3.882312e+00","0.6296296",1,0.43,0.64,0.8,0.69,1,0,0,0.4,0.4,0.56,1,0,1,0.6,0.6,0.44,0
"940","The_Thundermans_1x01_-_Pilot"," 940","1105","2011","comedy","action","","y","y"," 8.5000000","6.188119e+00","0.8947368",1,0.67,0.8,1,1,1,1,0.2,0.75,0.6,1,1,0,0.8,0.25,0.4,0,0
"941","The_Tomorrow_People_1x01_-_Pilot"," 941","1107","2013","sci-fi","action","drama","y","y"," 6.8888889","5.656051e+00","0.8732394",1,0.89,0.94,0.78,0.88,1,0,0.3,0.25,0.19,0.46,0,1,0.7,0.75,0.81,0.54,1
"942","The_Unusuals_1x01_-_Pilot"," 942","1108","2011","comedy","drama","","y","y"," 3.0000000","6.968523e+00","0.7500000",0,0.71,0.79,0.71,0.79,0,0,0.25,0.3,0.23,0.54,1,0,0.75,0.7,0.77,0.46,0
"943","The_Vikings_1x01_Pilot"," 943","1109","2011","action","drama","","y","y"," 0.8148148","1.293907e+00","0.4489796",0,0.46,0.38,0.54,0.4,0,0,1,0.75,1,1,1,0,0,0.25,0,0,0
"944","The_Walking_Dead_1x05_-_Wildfire"," 944","1110","2013","horror","drama","","n","n"," 0.7142857","5.054193e-01","0.4166667",1,0.27,0.2,0.6,0.6,1,0,0,NA,NA,0,0,1,1,NA,NA,1,0
"945","The_Whole_Truth_1x01_-_Pilot"," 945","1112","2012","drama","","","y","y"," 3.1666667","4.902969e+00","0.7600000",1,0.57,0.8,0.8,0.67,1,1,0.25,0.08,0.23,0.5,0,0,0.75,0.92,0.77,0.5,1
"946","The_Zack_Files_1x09_-_Misfortune_Cookie"," 946","1113","2012","fantasy","comedy","","n","n"," 1.3125000","1.304276e+00","0.5675676",0,0.4,0.6,0.7,0.57,0,0,0.38,1,0.5,0.43,0,1,0.62,0,0.5,0.57,1
"947","Those_Who_Can't_1x01_-_Pilot"," 947","1115","2012","comedy","","","y","y"," 2.8571429","7.491329e+00","0.7407407",1,0.71,0.71,0.86,0.67,0,0,0.29,0.2,0,0,0,1,0.71,0.8,1,1,1
"948","Those_Who_Kill_1x01_-_Pilot"," 948","1116","2012","crime","action","","y","y"," 6.7692308","1.308876e+01","0.8712871",0,0.88,0.85,0.88,0.88,1,0,0.45,0.27,0.26,0,0,0,0.55,0.73,0.74,1,0
"949","Three_Inches_1x01_-_Pilot"," 949","1117","2011","sci-fi","action","drama","y","y"," 1.1428571","1.054253e+00","0.5333333",0,0.46,0.56,0.57,0.5,1,1,0.61,0.52,0.39,0.57,1,0,0.39,0.48,0.61,0.43,1
"950","Three_Rivers_1x01_-_Pilot"," 950","1118","2011","drama","","","y","y"," 6.7500000","1.699495e+01","0.8709677",0,0.94,1,0.75,0.79,1,0,0,0,0,NA,0,0,1,1,1,NA,0
"951","Touch_1x01_-_Pilot"," 951","1120","2011","sci-fi","fantasy","drama","y","y"," 2.0666667","2.432306e+00","0.6739130",1,0.58,0.83,0.67,0.6,0,0,0.4,0.8,0.67,0.12,0,1,0.6,0.2,0.33,0.88,0
"952","Tower_Prep_1x01_-_New_Kid"," 952","1121","2011","fantasy","drama","","n","n"," 1.1875000","1.261886e+00","0.5428571",0,0.67,0.78,0.22,0.5,0,0,0.25,0,0,0.33,0,1,0.75,1,1,0.67,0
"953","Traffic_Light_1x01_-_Pilot"," 953","1122","2011","comedy","","","y","y"," 4.0833333","2.720413e+00","0.8032787",1,0.78,0.71,0.83,0.69,1,0,1,0.33,0.73,0.33,1,0,0,0.67,0.27,0.67,0
"954","Transparent_1x01_-_Pilot"," 954","1123","2011","comedy","","","y","y"," 1.3500000","1.838308e+00","0.5744681",0,0.58,0.58,0.69,0.36,1,0,0.75,0.78,1,0.5,1,0,0.25,0.22,0,0.5,0
"955","Trauma_1x01_-_Pilot"," 955","1124","2011","drama","","","y","y"," 0.6585366","4.197749e-01","0.3970588",0,0.48,0.5,0.19,0.5,1,0,0,0.5,0,0.31,1,0,1,0.5,1,0.69,0
"956","Trophy_Wife_1x01_-_Pilot"," 956","1126","2011","comedy","","","y","y"," 1.8750000","1.808434e+00","0.6521739",0,0.8,0.6,0.6,0.83,1,0,0.57,0.5,1,0.83,1,1,0.43,0.5,0,0.17,0
"957","Turn_1x01_-_Pilot"," 957","1127","2008","drama","","","y","y"," 0.3777778","7.893989e-01","0.2741935",0,0.38,0.12,0.44,0.33,0,0,0.67,0.4,0.67,0.6,0,1,0.33,0.6,0.33,0.4,0
"958","Twisted_1x01_-_Pilot"," 958","1128","2014","crime","drama","","y","y"," 3.1000000","3.721811e+00","0.7560976",0,0.73,0.82,0.77,0.6,1,1,0.25,0.82,1,0.4,1,0,0.75,0.18,0,0.6,0
"959","Tyrant_1x01_-_Pilot"," 959","1129","2014","action","drama","","y","y"," 2.1153846","2.569374e+00","0.6790123",1,0.73,0.82,0.64,0.57,0,1,0.54,0.73,0.6,0.38,0,0,0.46,0.27,0.4,0.62,0
"960","Undateable_1x01_-_Pilot"," 960","1130","2014","comedy","","","y","y"," 5.6666667","1.064341e+01","0.8500000",0,0.6,0.67,0.83,0.83,1,1,0.6,0.25,0.2,0.6,1,0,0.4,0.75,0.8,0.4,0
"961","Under_The_Dome_1x01_-_Pilot"," 961","1131","2013","sci-fi","drama","","y","y"," 0.8484848","7.718919e-01","0.4590164",0,0.62,0.38,0.44,0.38,1,0,0.22,0.33,0.6,0.62,1,0,0.78,0.67,0.4,0.38,0
"962","Underemployed_1x01_-_Pilot"," 962","1132",NA,"drama","","","y","y"," 2.1666667","4.603659e+00","0.6842105",0,0.73,0.47,0.73,0.83,1,0,0.17,0.33,0.54,0.5,1,0,0.83,0.67,0.46,0.5,0
"963","Unforgettable_1x01_-_Pilot"," 963","1133",NA,"crime","drama","","y","y"," 1.7241379","4.090325e+00","0.6329114",1,0.59,0.7,0.86,0.32,0,1,0.46,0.44,0.35,0.71,0,0,0.54,0.56,0.65,0.29,0
"964","United_States_of_Tara,_The_1x01_-_Pilot"," 964","1134",NA,"comedy","drama","","y","y"," 5.3333333","2.136893e+01","0.8421053",1,0.8,0.8,0.9,0.88,1,1,1,1,0.62,0.5,0,1,0,0,0.38,0.5,0
"965","Up_All_Night_1x01_-_Pilot"," 965","1135",NA,"comedy","","","y","y","17.0000000","7.418571e+01","0.9444444",1,0.9,1,0.9,0.88,1,0,0.57,0.6,0.33,0.67,0,1,0.43,0.4,0.67,0.33,0
"966","V_1x01_-_Pilot"," 966","1136",NA,"sci-fi","drama","","y","y"," 2.2777778","2.731184e+00","0.6949153",1,0.66,0.53,0.77,0.86,1,1,0.77,0.45,0.27,0.19,0,0,0.23,0.55,0.73,0.81,1
"967","Vampire_Diaries_1x01_-_Pilot"," 967","1137",NA,"fantasy","horror","drama","y","y"," 1.1333333","8.473619e-01","0.5312500",0,0.41,0.75,0.44,0.59,1,0,0.43,0.67,0.71,0.91,0,0,0.57,0.33,0.29,0.09,0
"968","Vegas_1x01_-_Pilot"," 968","1139",NA,"action","crime","drama","y","y"," 1.3170732","1.312278e+00","0.5684211",0,0.38,0.6,0.79,0.5,0,0,0.33,0.38,0.44,0.53,0,0,0.67,0.62,0.56,0.47,0
"969","Veronica_Mars_1x01_-_Pilot"," 969","1140",NA,"crime","drama","","y","y"," 2.1290323","2.093613e+00","0.6804124",0,0.48,0.64,0.92,0.68,1,1,0.24,0.68,0.47,0.25,0,0,0.76,0.32,0.53,0.75,0
"970","Virtuality_1x01_-_Pilot"," 970","1141",NA,"sci-fi","drama","","y","y"," 3.4230769","6.547809e+00","0.7739130",0,0.83,0.69,0.76,0.82,1,0,0.27,0.28,0.53,0.15,0,0,0.73,0.72,0.47,0.85,1
